Id,Source,Target,Type,Weight,Year
e_2013_423,Brown University,Carnegie Mellon University,Undirected,0.009708737864077669,2013
e_2013_424,Brandeis University,Cornell University,Undirected,0.01098901098901099,2013
e_2013_425,Clark Atlanta University,Emory University,Undirected,0.014084507042253521,2013
e_2013_426,Boston College,Fordham University,Undirected,0.01098901098901099,2013
e_2013_427,Catholic University Of America,Fordham University,Undirected,0.011904761904761904,2013
e_2013_428,Brandeis University,George Washington University,Undirected,0.012345679012345678,2013
e_2013_429,Duke University,Johns Hopkins University,Undirected,0.010526315789473684,2013
e_2013_430,Andrews University,Loma Linda University,Undirected,0.08196721311475409,2013
e_2013_431,Fordham University,Loyola University Chicago,Undirected,0.012345679012345678,2013
e_2013_432,Boston College,Loyola University Chicago,Undirected,0.01020408163265306,2013
e_2013_433,Boston College,Marquette University,Undirected,0.011904761904761904,2013
e_2013_434,Harvard University,Massachusetts Institute Of Technology,Undirected,0.00819672131147541,2013
e_2013_435,Boston University,Massachusetts Institute Of Technology,Undirected,0.008849557522123894,2013
e_2013_436,Fordham University,New School,Undirected,0.01282051282051282,2013
e_2013_437,Cornell University,New School,Undirected,0.011363636363636364,2013
e_2013_438,Georgetown University,New York University,Undirected,0.008403361344537815,2013
e_2013_439,Long Island University,New York University,Undirected,0.008130081300813009,2013
e_2013_440,Drexel University,Pennsylvania State System of Higher Education,Undirected,0.015873015873015872,2013
e_2013_441,Pennsylvania State System of Higher Education,Pennsylvania State University,Undirected,0.022222222222222223,2013
e_2013_442,Howard University,Princeton University,Undirected,0.0136986301369863,2013
e_2013_443,Carnegie Mellon University,Rensselaer Polytechnic Institute,Undirected,0.01282051282051282,2013
e_2013_444,Seton Hall University,St Johns University,Undirected,0.012345679012345678,2013
e_2013_445,Rensselaer Polytechnic Institute,St Johns University,Undirected,0.017241379310344827,2013
e_2013_446,St Johns University,State University of New York System,Undirected,0.023255813953488372,2013
e_2013_447,Rensselaer Polytechnic Institute,State University of New York System,Undirected,0.022222222222222223,2013
e_2013_448,Rensselaer Polytechnic Institute,Syracuse University,Undirected,0.009708737864077669,2013
e_2013_449,Syracuse University,Temple University,Undirected,0.009259259259259259,2013
e_2013_450,Dartmouth College,Texas Christian University,Undirected,0.011111111111111112,2013
e_2013_451,Loyola University Chicago,University Of Chicago,Undirected,0.010526315789473684,2013
e_2013_452,Illinois Institute Of Technology,University Of Chicago,Undirected,0.011904761904761904,2013
e_2013_453,Johns Hopkins University,University Of Chicago,Undirected,0.009433962264150943,2013
e_2013_454,Duke University,University Of Chicago,Undirected,0.01098901098901099,2013
e_2013_455,Carnegie Mellon University,University Of Notre Dame,Undirected,0.010526315789473684,2013
e_2013_456,Dartmouth College,University Of Notre Dame,Undirected,0.011235955056179775,2013
e_2013_457,Pennsylvania State System of Higher Education,University Of Pittsburgh,Undirected,0.02531645569620253,2013
e_2013_458,Carnegie Mellon University,University Of Pittsburgh,Undirected,0.009345794392523364,2013
e_2013_459,Pennsylvania State University,University Of Pittsburgh,Undirected,0.011904761904761904,2013
e_2013_460,Chapman University,University Of San Diego,Undirected,0.011764705882352941,2013
e_2013_461,Georgetown University,University Of St Thomas Minnesota,Undirected,0.012048192771084338,2013
e_2013_462,Boston College,University Of St Thomas Minnesota,Undirected,0.009708737864077669,2013
e_2013_463,University Of San Diego,University Of St Thomas Minnesota,Undirected,0.012345679012345678,2013
e_2013_464,St Johns University,University Of St Thomas Minnesota,Undirected,0.012987012987012988,2013
e_2013_465,Mercer University,University System of Georgia,Undirected,0.03125,2013
e_2013_466,Dartmouth College,University System of New Hampshire,Undirected,0.014705882352941176,2013
e_2013_467,University Of South Alabama,University of Alabama System,Undirected,0.0625,2013
e_2013_468,Massachusetts Institute Of Technology,University of Massachusetts System,Undirected,0.010309278350515464,2013
e_2013_469,Cornell University,University of Massachusetts System,Undirected,0.013888888888888888,2013
e_2013_470,Tennessee Board of Regents,University of Tennessee System,Undirected,0.09090909090909091,2013
e_2013_471,University Of St Thomas Minnesota,Vanderbilt University,Undirected,0.009615384615384616,2013
e_2013_472,University of North Carolina System,Wake Forest University,Undirected,0.013333333333333334,2013
e_2013_473,University Of Pacific,Washington University,Undirected,0.012345679012345678,2013
e_2013_474,Emory University,Washington University,Undirected,0.010309278350515464,2013
e_2013_475,Massachusetts Institute Of Technology,West Virginia University,Undirected,0.011235955056179775,2013
e_2013_476,Carnegie Mellon University,West Virginia University,Undirected,0.015384615384615385,2013
e_2013_477,Brown University,Howard University,Undirected,0.011235955056179775,2013
e_2013_478,Brown University,Princeton University,Undirected,0.010638297872340425,2013
e_2013_479,New Jersey Institute Of Technology,Princeton University,Undirected,0.010869565217391304,2013
