Id,Source,Target,Type,Weight,Year
e_2011_700,Case Western Reserve University,Clemson University,Undirected,0.00847457627118644,2011
e_2011_701,Brandeis University,Cornell University,Undirected,0.009900990099009901,2011
e_2011_702,Case Western Reserve University,Duke University,Undirected,0.011764705882352941,2011
e_2011_703,Clark Atlanta University,Emory University,Undirected,0.014925373134328358,2011
e_2011_704,Boston College,Fordham University,Undirected,0.00847457627118644,2011
e_2011_705,Catholic University Of America,Fordham University,Undirected,0.010638297872340425,2011
e_2011_706,Brandeis University,Harvard University,Undirected,0.011764705882352941,2011
e_2011_707,Duke University,Johns Hopkins University,Undirected,0.010526315789473684,2011
e_2011_708,Andrews University,Loma Linda University,Undirected,0.01694915254237288,2011
e_2011_709,Chapman University,Loma Linda University,Undirected,0.014084507042253521,2011
e_2011_710,Boston College,Loyola University Chicago,Undirected,0.008620689655172414,2011
e_2011_711,Fordham University,Loyola University Chicago,Undirected,0.010869565217391304,2011
e_2011_712,Boston College,Marquette University,Undirected,0.009900990099009901,2011
e_2011_713,Dartmouth College,Marquette University,Undirected,0.019230769230769232,2011
e_2011_714,Boston University,Massachusetts Institute Of Technology,Undirected,0.014925373134328358,2011
e_2011_715,Massachusetts Institute Of Technology,New School,Undirected,0.009900990099009901,2011
e_2011_716,Howard University,New School,Undirected,0.011904761904761904,2011
e_2011_717,Cornell University,New School,Undirected,0.01904761904761905,2011
e_2011_718,Fordham University,New School,Undirected,0.01020408163265306,2011
e_2011_719,New School,New York University,Undirected,0.007462686567164179,2011
e_2011_720,Brandeis University,New York University,Undirected,0.007692307692307693,2011
e_2011_721,Drexel University,Pennsylvania State System of Higher Education,Undirected,0.017543859649122806,2011
e_2011_722,Pennsylvania State System of Higher Education,Pennsylvania State University,Undirected,0.018518518518518517,2011
e_2011_723,Catholic University Of America,Seton Hall University,Undirected,0.01,2011
e_2011_724,Catholic University Of America,St Johns University,Undirected,0.013157894736842105,2011
e_2011_725,Rensselaer Polytechnic Institute,St Johns University,Undirected,0.017241379310344827,2011
e_2011_726,Rensselaer Polytechnic Institute,State University of New York System,Undirected,0.021739130434782608,2011
e_2011_727,St Johns University,State University of New York System,Undirected,0.021739130434782608,2011
e_2011_728,Rochester Institute Of Technology,Syracuse University,Undirected,0.008333333333333333,2011
e_2011_729,Dartmouth College,Texas Christian University,Undirected,0.015151515151515152,2011
e_2011_730,Rochester Institute Of Technology,Texas Tech University System,Undirected,0.016129032258064516,2011
e_2011_731,Georgetown University,University Of Chicago,Undirected,0.012345679012345678,2011
e_2011_732,Illinois Institute Of Technology,University Of Chicago,Undirected,0.012345679012345678,2011
e_2011_733,Johns Hopkins University,University Of Chicago,Undirected,0.009615384615384616,2011
e_2011_734,Duke University,University Of Chicago,Undirected,0.011764705882352941,2011
e_2011_735,Loyola University Chicago,University Of Chicago,Undirected,0.010869565217391304,2011
e_2011_736,Howard University,University Of Delaware,Undirected,0.015151515151515152,2011
e_2011_737,Carnegie Mellon University,University Of Pittsburgh,Undirected,0.00980392156862745,2011
e_2011_738,Pennsylvania State University,University Of Pittsburgh,Undirected,0.010869565217391304,2011
e_2011_739,Pennsylvania State System of Higher Education,University Of Pittsburgh,Undirected,0.013157894736842105,2011
e_2011_740,Chapman University,University Of San Diego,Undirected,0.012048192771084338,2011
e_2011_741,Auburn University,University Of South Alabama,Undirected,0.034482758620689655,2011
e_2011_742,Cornell University,University Of Southern California,Undirected,0.01,2011
